[451]	validate-mlogloss:0.13308	train-mlogloss:0.01106
[452]	validate-mlogloss:0.13339	train-mlogloss:0.01104
[453]	validate-mlogloss:0.13319	train-mlogloss:0.01102
[454]	validate-mlogloss:0.13318	train-mlogloss:0.01102
[455]	validate-mlogloss:0.13309	train-mlogloss:0.01102
[456]	validate-mlogloss:0.13309	train-mlogloss:0.01102
[457]	validate-mlogloss:0.13301	train-mlogloss:0.01102
[458]	validate-mlogloss:0.13297	train-mlogloss:0.01102
[459]	validate-mlogloss:0.13301	train-mlogloss:0.01102
[460]	validate-mlogloss:0.13312	train-mlogloss:0.01102
[461]	validate-mlogloss:0.13296	train-mlogloss:0.01102
[462]	validate-mlogloss:0.13272	train-mlogloss:0.01102
[463]	validate-mlogloss:0.13266	train-mlogloss:0.01102
[464]	validate-mlogloss:0.13268	train-mlogloss:0.01102
[465]	validate-mlogloss:0.13268	train-mlogloss:0.01102
[466]	validate-mlogloss:0.13276	train-mlogloss:0.01102
[467]	validate-mlogloss:0.13266	train-mlogloss:0.01102
[468]	validate-mlogloss:0.13257	train-mlogloss:0.01102
[469]	validate-mlogloss:0.13285	train-mlogloss:0.01099
[470]	validate-mlogloss:0.13281	train-mlogloss:0.01099
[471]	validate-mlogloss:0.13272	train-mlogloss:0.01100
[472]	validate-mlogloss:0.13270	train-mlogloss:0.01100
[473]	validate-mlogloss:0.13284	train-mlogloss:0.01099
[474]	validate-mlogloss:0.13279	train-mlogloss:0.01099
[475]	validate-mlogloss:0.13291	train-mlogloss:0.01099
[476]	validate-mlogloss:0.13292	train-mlogloss:0.01099
[477]	validate-mlogloss:0.13295	train-mlogloss:0.01099
[478]	validate-mlogloss:0.13304	train-mlogloss:0.01099
[479]	validate-mlogloss:0.13301	train-mlogloss:0.01099
[480]	validate-mlogloss:0.13296	train-mlogloss:0.01099
[481]	validate-mlogloss:0.13298	train-mlogloss:0.01099
[482]	validate-mlogloss:0.13303	train-mlogloss:0.01099
[483]	validate-mlogloss:0.13317	train-mlogloss:0.01099
[484]	validate-mlogloss:0.13323	train-mlogloss:0.01099
[485]	validate-mlogloss:0.13324	train-mlogloss:0.01099
[486]	validate-mlogloss:0.13320	train-mlogloss:0.01099
[487]	validate-mlogloss:0.13312	train-mlogloss:0.01099
[488]	validate-mlogloss:0.13305	train-mlogloss:0.01099
[489]	validate-mlogloss:0.13304	train-mlogloss:0.01099
[490]	validate-mlogloss:0.13312	train-mlogloss:0.01099
[491]	validate-mlogloss:0.13307	train-mlogloss:0.01099
[492]	validate-mlogloss:0.13286	train-mlogloss:0.01099
[493]	validate-mlogloss:0.13295	train-mlogloss:0.01099
[494]	validate-mlogloss:0.13296	train-mlogloss:0.01099
[495]	validate-mlogloss:0.13302	train-mlogloss:0.01099
[496]	validate-mlogloss:0.13308	train-mlogloss:0.01099
[497]	validate-mlogloss:0.13311	train-mlogloss:0.01099
[498]	validate-mlogloss:0.13350	train-mlogloss:0.01096
[499]	validate-mlogloss:0.13351	train-mlogloss:0.01096
